product_id,star_rating,review
B00IKPZ5V6,5,I love it I can take this with me in my ...
B00KC6XV58,5,Excellent device
B00IKPYKWG,1,No google apps
B00IKPYKWG,1,"Doesn't work about half the time, and incorrectly much of the rest of the time."
B00IKPW0UA,5,no complaints at all
B00LCHRQL6,5,A Clear Alternative to the iPad when considering Tablets for a Child
B00IKPZ5V6,5,Very Nice!
B00IKPYKWG,1,Good tablet for travel but bad Amazon for not delivering on time.
B00LCI2I7C,3,Nice tablet with awful battery life
B00IKPZ5V6,5,Very happy! Especially since I really wanted it to read ...
B00IKPZ5V6,2,Poor performance
B00LCHOCZY,5,Five Stars
B00IKPZ5V6,2,Buy  the 16 not the 8
B00IKPZ5V6,4,Four Stars
B00LCHRQL6,5,Five Stars
B00IKPW0UA,1,CAN'T ADD AMAZON INSTANT VIDEO APP TO CHILD PROFILE - #MAJORFAIL
B00LCHOCZY,5,Five Stars
B00IKPZ5V6,5,Great so far
B00IKPYKWG,5,Great
B00IKPYKWG,1,I hate it
B00LCI2I7C,5,Great product
B00IKPZ5V6,5,Five Stars
B00LCHOCZY,3,Not cool. How can we get more
B00IKPZ5V6,5,Five Stars
B00IKPZ5V6,5,Five Stars
B00IKPZ5V6,1,One Star
B00IKPYKWG,4,It is a good companion to have with me
B00IKPZ5V6,4,"Nice size, still learning about it."
B00LCHWEPE,4,It works wonderful for him to watch movies and he is able ...
B00IKPZ5V6,5,Five Stars
B00IKPZ5V6,5,Five Stars
B00IKPYKWG,5,it is so easy to take pictures and send to face book
B00IKPZ5V6,5,Five Stars
B00IKPYKWG,5,It is a good value and usually works well
B00IKPYKWG,4,I had a super old kindle fire and it held charge much longer ...
B00IKPZ5V6,5,The kids especially love the camera feature
B00IKPYKWG,5,But I love that I can search the web
B00IKPYKWG,2,Name misleading
B00IKPW0UA,5,My Kindle
B00LCHWEPE,5,New HDfire is great
B00IKPYKWG,5,Of course it's great!
B00KC6XV58,4,Four Stars
B00IKPW0UA,5,Five Stars
B00IKPYKWG,4,so am glad to have a new one
B00IKPYKWG,4,Four Stars
B00IKPYKWG,4,It would be nice if we could add a sds card or something ...
B00IKPYKWG,5,Five Stars
B00IKPW0UA,5,Five Stars
B00IKPZ5V6,3,A slight lag
B00IKPX4GY,1,Absolutely don't like this tablet
B00IKPYKWG,3,This Fire works great for browsing the web
B00IKPZ5V6,2,This Kindle is the worst I've had and we own 3 others
B00LCHOCZY,4,Manual
B00IKPX4GY,1,broke in 2 weeks
B00LCHWEPE,2,It's not really set to be a book read. ...
B00IKPYKWG,2,Don't buy for kids - they will not be able to browse the web
B00IKPW0UA,1,I would not buy again or waste my money - even if it was on sale ...
B00IKPYKWG,5,Five Stars
B00IKPZ5V6,5,Five Stars
B00KC6XV58,5,Love it
B00IKPYKWG,5,Very nice picture quality and decent speaker
B00IKPYKWG,5,Five Stars
B00IKPZ5V6,5,Love my Kindle
B00LCHRQL6,4,Like it so far
B00IKPYKWG,5,"I love it, but..."
B00IKPZ5V6,5,Five Stars
B00IKPYKWG,1,Not as good as advertised
B00IKPYKWG,4,The Fire HD 7 is great. Definitely worth the money
B00IKPZ5V6,4,Made my prime day
B00IKPYKWG,5,Five Stars
B00LCHRQL6,4,It's good but not great
B00IKPZ5V6,5,Five Stars
B00IKPZ5V6,5,Awesome Device
B00IKPZ5V6,5,love it!
B00IKPZ5V6,4,Love the device
B00IKPX4GY,5,Love It!
B00IKPYKWG,5,Five Stars
B00IKPYKWG,5,I Enjoy It and Getting a Deal on Prime Day Made It Much Nicer
B00LCHRQL6,5,Like the upgraded features over my old fire
B00LCHOCZY,3,I don't like it was much as I did my iPad that ...
B00IKPZ5V6,5,Five Stars
B00IKPYKWG,5,Ok was not happy with 8GB storage but found that with the Amazon ...
B00IKPYKWG,5,Five Stars
B00IKPYKWG,5,Fantastic Product!!
B00IKPYKWG,5,fire HD 7
B00IKPYKWG,3,8 gb does not have enough space
B00IKPYKWG,5,Works great!!
B00IKPZ5V6,1,One Star
B00IKPYKWG,5,Kindle
B00IKPZ5V6,5,Five Stars
B00IKPW0UA,5,I am in love! Didn't think I could like not reading a ...
B00IKPW0UA,4,Good value small tablet
B00IKPYKWG,4,We dont have a headline!
B00IKPZ5V6,1,I don't like getting advertising every time I turn my Kindle on
B00LCHNAA2,5,I would be lost without this kindle.
B00IKPZ5V6,5,Five Stars
B00KC6XV58,5,Five Stars
B00IKPW0UA,5,But do enjoy what I see so far
B00IKPYKWG,1,Amazon sucks!
B00IKPW0UA,5,What's not to love?
B00IKPYKWG,3,Three Stars
B00IKPYKWG,5,Simple and Useful!
B00IKPYKWG,4,Four Stars
B00IKPYKWG,5,top of the line
B00IKPYKWG,4,Four Stars
B00IKPYKWG,4,So far so good!
B00IKPZ5V6,4,Kindle fire
B00IKPYKWG,5,Very nice!!!
B00IKPZ5V6,3,Three Stars
B00IKPYKWG,5,Five Stars
B00IKPZ5V6,5,Five Stars
B00IKPYKWG,4,Mostly great
B00IKPW0UA,5,love it
B00IKPYKWG,5,LOVE IT LOVE IT LOVE IT
B00LCHRQL6,5,Thumbs Up
B00IKPW0UA,5,Five Stars
B00IKPYKWG,3,"Disappointed, expected much more."
B00IKPW0UA,3,"As long as you keep telling yourself it's a reader and not a full-up tablet, you'll be OK"
B00IKPYKWG,4,"Can't watch Sling,otherwise good tablet"
B00LCI2I7C,5,Just started using it and it works great.
B00IKPZ5V6,5,Five Stars
B00IKPW0UA,5,great!
B00IKPYKWG,5,Five Stars
B00IKPYKWG,5,Love It
B00LCHS1FG,5,Love it!
B00IKPW0UA,4,GOOD
B00IKPZ5V6,5,Five Stars
B00IKPW0UA,5,I was so glad to get back my kindle and after using a ...
B00IKPZ5V6,5,Five Stars
B00IKPZ5V6,1,Amazon really needs to address the issue with the charging ports loosening and failing.
B00IKPYKWG,4,Good product
B00IKPZ5V6,2,"Buggy, unreliable, subpar"
B00IKPZ5V6,5,"We already had a Fire 7"" HDX and decided a second Fire would be useful. As a second unit we did not feel ..."
B00IKPYKWG,3,Three Stars
B00LCHS1FG,5,Back reading again. Thanks Amazon
B00KC89C2C,5,I love it!
B00LCHS1FG,1,Battery Life Sucks
B00KC89C2C,4,Very pleased with it
B00LCHRQL6,4,Four Stars
B00IKPYKWG,5,Perfect for what I wanted. fast. responsive.
B00IKPYKWG,5,"With Fire OS 5.0 Developer's Preview, it is now a full featured Lollipop Android experience!"
B00KC6XV58,5,I love it! It is easy to navigate and the ...
B00IKPYKWG,2,I loved my old Kindle
B00IKPZ5V6,5,This is great!
B00IKPX4GY,4,Updated review
B00IKPZ5V6,1,I loved it during the two weeks that it worked - ...
B00IKPYKWG,5,So glad I brought a new one
B00IKPYKWG,5,excellent product
B00IKPYKWG,4,Y Y get for. what you pay f or
B00IKPYKWG,5,Looking forward to good reads and helpful videos
B00IKPYKWG,5,"Wow, this was a lot nicer than I expected ..."
B00IKPYKWG,5,Five Stars
B00IKPW0UA,4,"It's pretty good for the sale price, but not for full price."
B00IKPYKWG,1,I dont like this one as much as the earlier ones
B00LCHRQL6,2,Nice product... Amazon is the headache
B00IKPYKWG,5,Five Stars
B00KC6XV58,5,Five Stars
B00IKPYKWG,5,Five Stars
B00IKPYKWG,3,OK e-reader
B00IKPYKWG,5,Love It!
B00LCHS1FG,5,Five Stars
B00IKPYKWG,5,Awesome! Delivered on time
B00IKPZ5V6,5,Five Stars
B00IKPYKWG,3,Wont replace your desktop
B00IKPZ5V6,5,My new Kindle is much better for the beach
B00IKPZ5V6,5,Best purchase ever!
B00LCHSHMS,5,Five Stars
B00IKPZ5V6,5,Great tablet
B00IKPZ5V6,4,I really like the fire
B00IKPW0UA,5,Five Stars
B00IKPW0UA,4,Four Stars
B00IKPZ5V6,5,Love the Kindle!
B00IKPYKWG,5,Love my tablet
B00IKPYKWG,3,Three Stars
B00IKPW0UA,5,"Carry and read emails, news and books with ease anywhere there is a Wi-Fi connection."
B00LCI2I7C,5,good product...
B00LCHWEPE,5,Five Stars
B00KC89C2C,5,Nice little tablet
B00LCHRQL6,5,Five Stars
B00LCHRQL6,5,Like it
B00IKPW0UA,5,love it!
B00IKPZ5V6,4,I like the new fire hd 7 except for one thing
B00IKPZ5V6,1,One Star
B00IKPYKWG,3,Three Stars
B00IKPYKWG,4,Four Stars
B00LCHRQL6,5,Five Stars
B00IKPYKWG,2,Two Stars
B00IKPW0UA,5,So impressed.
B00IKPYKWG,5,Love It.
B00LCI2I7C,5,Five Stars
B00IKPZ5V6,5,Five Stars
B00IKPZ5V6,5,Five Stars
B00IKPZ5V6,5,love the fire
B00IKPW0UA,5,Five Stars
B00IKPYKWG,2,The product looks nice but tends to turn off or drop out when ...
B00LCHWEPE,5,Five Stars
B00IKPYKWG,1,No more for me
B00IKPZ5V6,5,Five Stars
B00IKPW0UA,5,I love it!
B00IKPZ5V6,3,Not as user friendly as the Fire HDX
B00IKPX4GY,3,Great tab extremely limited resources
B00KC6XV58,4,Four Stars
B00LCI2I7C,4,Nice Tablet
B00IKPW0UA,5,Awesome Kindle Fire for anyone.
B00IKPYKWG,4,Fire HD 7
B00IKPZ5V6,5,Five Stars
B00IKPYKWG,4,... does what I need it to so I am pleased with my decision to buy it
B00IKPZ5V6,4,Four Stars
B00LCHRQL6,5,... this as a gift for my mother and she loved it as well as I
B00IKPYKWG,5,New Kindle Fire
B00IKPZ5V6,5,Five Stars
B00KC6XV58,3,An OK only tablet; good for readers
B00IKPZ5V6,5,Never used a tablet before and this one is easy to understand and use
B00IKPZ5V6,5,Five Stars
B00IKPZ5V6,5,as good
B00IKPW0UA,5,Five Stars
B00IKPW0UA,4,"Not as impressed, yet."
B00IKPYKWG,5,This was my favorite Kindle of all time and it finally died
B00IKPYKWG,5,Five Stars
B00LCHWEPE,4,Four Stars
B00IKPZ5V6,5,Five Stars
B00IKPYKWG,5,Very pleased with my new kindle
B00IKPYKWG,5,Five Stars
B00IKPYKWG,5,the HD is awesome. My old Fire was still nice enough to ...
B00IKPYKWG,4,Four Stars
B00KC72CRU,5,This is working great for the kids to watch their shows on Prime
B00IKPZ5V6,3,Pretty good little tablet Awesome speakers Awesome display Beware of built in advertisements and white color will get dirty
B00IKPW0UA,5,Five Stars
B00LCHSHMS,5,So cuteee!
B00IKPZ5V6,5,Five Stars
B00IKPZ5V6,1,Will be returning....
B00KC89C2C,5,Five Stars
B00IKPYKWG,5,"Fire HD 7 7"" a Hit"
B00IKPYKWG,5,This has gotten me back to reading again an I love it.
B00IKPYKWG,5,So happy !!
B00LCHS1FG,5,Five Stars
B00LCHOCZY,5,Five Stars
B00IKPYKWG,4,None
B00IKPZ5V6,5,Great Tablet
B00IKPX4GY,5,I like it
B00IKPYKWG,5,cheap and easy to use
B00IKPW0UA,5,Five Stars
B00IKPYKWG,1,"Watch commercials, transfer your books individually, now with Alexa! (you have no choice)"
B00IKPYKWG,1,This may be the beginning of my break-up with Amazon
B00IKPZ5V6,5,Five Stars
B00IKPZ5V6,4,Four Stars
B00IKPW0UA,3,Can you get it for a good price? Then go for it but understand what you're NOT getting.
B00IKPZ5V6,4,Fast and reliable with some caveats
B00IKPYKWG,4,Great HD display!  Much faster than my old Kindle Fire.
B00IKPYKWG,4,Four Stars
B00IKPYKWG,5,"I loved it, but when I bought a Fire HD ..."
B00IKPYKWG,2,Not off to a great start however
B00IKPZ5V6,4,Kindle fire #2
B00IKPYKWG,5,... program curriculum on my Kindle Fire and it is great.
B00IKPZ5V6,4,Fit our need and got great price on prime day
B00IKPX4GY,3,Pros and Cons...
B00LCHS1FG,2,Not at all what I had expected...D+
B00LCI2I7C,5,Five Stars
B00LCHOCZY,5,Love
B00IKPW0UA,5,Love the Kindle Fire HD7
B00IKPW0UA,5,Five Stars
B00IKPZ5V6,4,Four Stars
B00LCHWEPE,4,Four Stars
B00IKPX4GY,5,Five Stars
B00LCHWEPE,4,it is a good pad the cover which is suppose to stand will not stand up
B00IKPW0UA,5,good for users who are looking for a decent table experience
B00IKPYKWG,1,One Star
B00IKPZ5V6,5,Great value on Amazon black Friday sale
B00LCHSHMS,2,Two Stars
B00IKPYKWG,5,Five Stars
B00IKPZ5V6,5,Five Stars
B00IKPYKWG,5,Five Stars
B00IKPZ5V6,3,"Not going to replace my laptop, unfortunately."
B00IKPYKWG,5,Five Stars
B00LCHOCZY,5,Perfect for travel
B00IKPYKWG,5,Excellent. Only draw back is the on and off ...
B00IKPYKWG,5,Five Stars
B00LCHWEPE,5,Love this product.
B00IKPW0UA,4,"Very Happy, but 'missing' some key features for me."
B00IKPZ5V6,5,Five Stars
B00IKPW0UA,3,"the ""recently viewed"" icon bar is annoying, and the Android apps aren't particularly impressive"
B00IKPZ5V6,5,Great for the price!
B00KC72CRU,5,Five Stars
B00IKPYKWG,5,Five Stars
B00IKPZ5V6,1,"Grate device. However, I didn't know the OS ..."
B00IKPYKWG,5,Five Stars
B00IKPZ5V6,5,Five Stars
B00IKPYKWG,5,Good. Wish it had a not reflecting screen
B00IKPYKWG,1,Very complicated to use. Parental control and family profiles ...
B00IKPYKWG,5,Strong and sturdy
B00LCHRQL6,5,Great little tablet at such a good price!  Fire HD is awesome
B00LCI2I7C,5,Five Stars
B00LCHRQL6,5,Fire HD Rocks!!!
B00IKPYKWG,5,Five Stars
B00IKPW0UA,5,Five Stars
B00IKPZ5V6,5,Five Stars
B00IKPZ5V6,4,... was everything that i was looking for - Fit perfect and love the
B00LCHOCZY,5,Five Stars
B00IKPZ5V6,5,Five Stars
B00IKPYKWG,5,Five Stars
B00IKPZ5V6,5,"Love the ""camera"" feature"
B00IKPYKWG,5,Love my Kindle
B00IKPZ5V6,5,For Your Wife
B00IKPYKWG,5,Really happy with this on two fronts
B00IKPX4GY,5,Best Kindle Fire I've purchased
B00IKPZ5V6,5,Five Stars
B00IKPZ5V6,5,Four Stars
B00IKPX4GY,5,Lovin' it!
B00IKPYKWG,5,Using my kindle for email is one of my favorite features. It is more convenient than using my ...
B00IKPW0UA,5,Five Stars
B00IKPZ5V6,4,Only highlight of Prime Day
B00IKPZ5V6,4,great
B00IKPZ5V6,4,Four Stars
B00KC6XV58,4,Well worth it.
B00IKPYKWG,5,Just upgraded from the First Kindle (finally) and I love all the changes so far
B00IKPW0UA,4,"Good, but apps are lacking"
B00IKPZ5V6,1,looked like it could be used to review photos taken on a camera
B00IKPYKWG,5,I really love my Fire HD 7 Kindle
B00IKPZ5V6,5,Five Stars
B00IKPYKWG,2,"You dont ""own"" this tablet...Amazon does"
B00IKPW0UA,5,love it.
B00IKPW0UA,4,This is great. Love the speed and clarity
B00KC6XV58,5,Five Stars
B00LCHRQL6,5,Five Stars
B00IKPYKWG,5,Five Stars
B00IKPZ5V6,4,The blue tooth does not work that well which is funny cause it was paired with my Echo 3 feet ...
B00LCHRQL6,5,"This is my 4th Kindle - I used to love them, but this one is frustrating me to ..."
B00IKPYKWG,5,Five Stars
B00KC6XV58,2,Poor Battery Life
B00IKPZ5V6,5,Five Stars
B00IKPZ5V6,5,Kindle Fire won't disappoint!
B00LCHWEPE,2,I guess I expected the displays to be more vivid ...
B00IKPZ5V6,5,Kindle Fire HD 7
B00IKPZ5V6,5,Love the kindle
B00LCI2I7C,5,Seriously. Amazing
B00IKPZ5V6,5,Awesome!!!
B00LCI2I7C,1,NOT A HAPPY CAMPER RIGHT NOW!
B00IKPZ5V6,4,Four Stars
B00IKPW0UA,5,Five Stars
B00IKPZ5V6,5,Five Stars
B00LCI2I7C,5,Love love love
B00LCHRQL6,3,"Ok, not spectacular"
B00IKPYKWG,5,Five Stars
B00IKPX4GY,2,"Cannot get my book account to work, nook. ..."
B00IKPYKWG,5,Fire HD
B00IKPW0UA,2,Not happy yet.
B00IKPYKWG,5,Great
B00IKPZ5V6,5,Five Stars
B00IKPYKWG,4,"Ready,Aim,Fire - It's a hit!"
B00IKPX4GY,5,This is my first tablet and I'm very happy and satisfied with it
B00IKPW0UA,4,Four Stars
B00IKPYKWG,5,Another excellent Kindle product!
B00IKPYKWG,5,Five Stars
B00IKPZ5V6,5,Great tablet for an 8 year old
B00KC89C2C,5,Five Stars
B00IKPYKWG,5,Five Stars
B00IKPYKWG,4,Good enough for those under 10
B00IKPW0UA,2,there is practically nothing I like about this Kindle Fire more than my second generation ...
B00IKPYKWG,4,kindle 7
B00IKPYKWG,2,"My new ""Fire HD 7"" is nothing more than an ..."
B00IKPW0UA,5,Fire HD 7 - great product
B00IKPZ5V6,5,Five Stars
B00LCHRQL6,2,"No Google Play Store apps, Gmail, Drive, etc"
B00IKPZ5V6,5,Perfect
B00IKPZ5V6,4,but I am quite satisfied at this time
B00IKPZ5V6,3,I like everything
B00IKPYKWG,5,Five Stars
B00IKPZ5V6,2,Dont be fooled.
B00IKPZ5V6,1,"The camera is not good, and it's not fast with some of the ..."
B00IKPYKWG,5,Easy to begin and great in all aspects
B00IKPYKWG,4,"NO USERS GUIDE, SHAME SHAME"
B00IKPZ5V6,5,Five Stars
B00IKPZ5V6,1,Screen cracked first day. Not made to last. ...
B00IKPZ5V6,4,Good value
B00LCHOCZY,5,Five Stars
B00LCHS1FG,4,great price for a handy little tablet
B00IKPZ5V6,3,"Looks pretty, is fast, good resolution..."
B00IKPW0UA,4,Four Stars
B00IKPW0UA,5,kindle fire is the best you can buy!!!!!!!!!!
B00IKPW0UA,5,Better than expected
B00LCI2I7C,5,Five Stars
B00LCHS1FG,5,Five Stars
B00IKPZ5V6,5,"Great gift, even for dads"
B00IKPW0UA,5,Great buy
B00IKPW0UA,5,... this for my husband not knowing if he would like it or no
B00IKPYKWG,5,Kindle HD is perfect
B00IKPZ5V6,5,"Amazon Kindle Fire HD, built and designed with love"
B00LCHOCZY,5,"Nicely surprised thus far.    Easy to use, power is lasting as expected.  I'm enjoying having a Kindle again."
B00IKPYKWG,5,Fire HD 7
B00LCHS1FG,5,Five Stars
B00KC89C2C,3,Touch screen response time
B00LCHRQL6,1,One Star
B00IKPZ5V6,3,ads! Booo
B00IKPYKWG,5,Five Stars
B00IKPYKWG,5,Five Stars
B00LCHSHMS,4,Almost Great
B00IKPW0UA,4,"For the price, you can't beat it."
B00IKPZ5V6,4,not as user friendly for an older user
B00LCHSHMS,5,Keeps getting better!
B00IKPYKWG,5,Kindle Fire
B00IKPX4GY,1,Not worth wasting your money on. It's slow and ...
B00IKPYKWG,5,it does have some excellent graphics and it's integration with Amazon is very handy
B00IKPW0UA,5,Five Stars
B00IKPZ5V6,4,Excellent value but limited Apps
B00IKPZ5V6,5,The grafics are awesome.
B00IKPZ5V6,5,Five Stars
B00IKPZ5V6,5,Five Stars
B00IKPZ5V6,3,Not impressed
B00IKPW0UA,3,Three Stars
B00IKPX4GY,5,Five Stars
B00IKPW0UA,5,Very easy to learn how to use I am very pleased ...
B00IKPYKWG,4,I already owned the HD6 when I purchased the HD7 ...
B00IKPZ5V6,1,One Star
B00IKPZ5V6,1,One Star
B00IKPZ5V6,5,A great first tablet experience
B00IKPZ5V6,5,Five Stars
B00IKPYKWG,4,Four Stars
B00LCHS1FG,4,second Fire
B00IKPZ5V6,5,Five Stars
B00IKPW0UA,5,Five Stars
B00IKPZ5V6,5,Five Stars
B00LCI2I7C,4,I love that it has two speakers vs the one speaker ...
B00IKPZ5V6,2,No thanks!
B00IKPZ5V6,3,Three Stars
B00IKPZ5V6,4,"Great, but..."
B00LCHRQL6,1,Garage. Won't contact to home network unless I use ...
B00IKPZ5V6,2,"The display is clear and bright as advertised, but ..."
B00IKPYKWG,5,Five Stars
B00IKPW0UA,2,2 of 10
B00IKPYKWG,3,Fair product but also disappointing
B00IKPW0UA,5,Love it!!
B00IKPX4GY,1,I hate how I can't transfer my videos to the device ...
B00IKPYKWG,3,Love it but...
B00KC88MSC,4,Its a Kindle
B00IKPYKWG,4,good buy
B00IKPZ5V6,5,Five Stars
B00IKPZ5V6,5,Prime Pays and the Fire HD did not dissapoint.
B00IKPYKWG,2,Will not recommend it to others
B00IKPW0UA,4,like it
B00IKPZ5V6,5,Five Stars
B00IKPZ5V6,5,Five Stars
B00LCI2I7C,5,Really love my new fire
B00IKPZ5V6,5,Very happy with it
B00IKPX4GY,5,Five Stars
B00IKPZ5V6,4,Like it so far
B00KC6XV58,4,It works like I expected but was hoping to use it for ...
B00IKPYKWG,2,Never again!
B00IKPZ5V6,4,Very happy with this Kindle Fire
B00KC6XV58,4,Four Stars
B00IKPZ5V6,5,Multiple uses and great price!
B00IKPYKWG,5,"Best budget 7"" tablet available"
B00IKPYKWG,4,Four Stars
B00IKPYKWG,4,I love my Fire HD 7 !
B00IKPW0UA,5,Five Stars
B00IKPYKWG,5,... about my new kindle HDX I sure I will enjoy it as much as I did my first kindle ...
B00IKPZ5V6,2,"Huge disappointment, really dissatisfied"
B00LCI2I7C,5,Five Stars
B00IKPYKWG,5,Five Stars
B00IKPW0UA,4,Good tablet
B00IKPZ5V6,4,Great tablet for the price
B00IKPW0UA,4,Free time on the Kindle is wonderful for young kids
B00LCHOCZY,5,I love the case very easy to use and has a ...
B00IKPYKWG,5,loving it
B00IKPZ5V6,1,"Did not meet expectations, reverting to printed books"
B00IKPYKWG,5,Great tablet.
B00IKPZ5V6,4,Good Tablet
B00KC6XV58,4,I just wish it charged faster. Other then that ...
B00IKPYKWG,3,Three Stars
B00LCHRQL6,5,Five Stars
B00LCHSHMS,5,Great product
B00IKPW0UA,5,Five Stars
B00IKPZ5V6,1,Keeps freezing
B00IKPW0UA,4,Four Stars
B00LCI2I7C,5,Five Stars
B00IKPZ5V6,1,Expensive product and NO MANUAL!!!
B00IKPYKWG,5,This is the best tablet for a kid
B00IKPZ5V6,5,) excellent choice for a tablet (especially if you are already ...
B00IKPZ5V6,3,Nothing New Here.
B00IKPZ5V6,5,2nd time around
B00LCI2I7C,5,Five Stars
B00KC6XV58,4,Very pleased with item but disappointed that I paid extra to ...
B00LCHOCZY,4,kindle fire hd 7
B00IKPYKWG,5,Five Stars
B00IKPW0UA,5,Five Stars
B00IKPYKWG,4,who has no earthly idea how to work a computer smart phone or tablet
B00IKPYKWG,2,Iwatch about 2 hours of shows on it a nite ...
B00IKPZ5V6,4,Good one
B00IKPZ5V6,5,Great little tablet!
B00IKPW0UA,3,"Not the best, glad I only spent $99"
B00LCHOCZY,5,Five Stars
B00IKPYKWG,5,Happy Fire HD customer!
B00LCHS1FG,5,Satisfaction
B00LCI2I7C,3,Confused
B00IKPZ5V6,5,Five Stars
B00LCHSHMS,5,Great product
B00IKPW0UA,5,Great product. I wanted something to surf around the ...
B00IKPYKWG,4,Four Stars
B00IKPZ5V6,5,The Ultimate Kindle
B00LCI2I7C,4,Nice...but
B00IKPYKWG,5,Five Stars
B00IKPYKWG,4,so far so good.
B00IKPZ5V6,5,Great deal
B00IKPYKWG,5,It's my first experience and it was a good one. My wife bought a Nook for our ...
B00IKPW0UA,5,Happy Customer
B00IKPZ5V6,5,handy
B00LCHSHMS,5,Easy and Fun!
B00IKPX4GY,5,Five Stars
B00IKPW0UA,5,Five Stars
B00IKPYKWG,5,Great reader
B00IKPZ5V6,5,Powerful Tablet
B00LCI2I7C,1,Nope
B00IKPYKWG,5,Makes reading easier for people who never want to read.
B00IKPW0UA,5,Five Stars
B00IKPYKWG,5,Love my Kindle Fire
B00IKPYKWG,4,"Hard to see screen out in day light, have ..."
B00IKPYKWG,5,Great gift for a great price
B00IKPZ5V6,5,You can teach an old dog new tricks and they can be happy with the results!
